Year,Market Name,Borough,Street Address,Community District,Latitude,Longitude,Days of Operation,Hours of Operations,Season Dates,Accepts EBT,Open Year-Round,Stellar Cooking Demonstrations
2017,RB Farmers Market at Rheingold,Brooklyn,555 Bushwick Ave,304,-73.922045,40.70742,Friday,5pm-10pm,,Yes,No,No
2017,RB Farmers Night Market,Brooklyn,434 Troutman Street,304,-73.9253915954,40.7028184891999,Saturday,10am-4pm,,Yes,No,Yes
2017,RB Youth Center Bushwick Farmers Market,Brooklyn,1474 Gates Avenue,304,-73.935453,40.699668,Sunday,10am-4pm,,Yes,No,Yes
2017,Red Hook Farm Stand,Brooklyn,580 Columbia St,306,-73.914043,40.697557,Thursday,4pm-7pm,,Yes,No,No
2017,Restoration Plaza Farm Stand,Brooklyn,Fulton St & Marcy Ave,303,-74.0110073612,40.6722351977999,Saturday,10am-3pm,,Yes,No,Yes
2017,Ridgewood Youthmarket,Queens,Cypress Ave bet Myrtle & Putnam Aves,405,-73.9066190215,40.7003756704,Saturday,8am-3pm,,Yes,No,No
2017,Riverdale Y Sunday Farmers' Market,Bronx,"MS/HS 141, Independence Ave bet 236th & 237th Sts",208,-73.913255,40.887714,Sunday,9am-2pm,,No,No,No
2017,Riverdale Youthmarket,Bronx,256th St & Mosholu Ave,208,-73.9031135203999,40.9038750518,Thursday,1pm-7pm,,Yes,No,No
2017,Rockaway Beach Youthmarket,Queens,Beach 58th St & Beach Channel Dr,414,-73.7880788172,40.5945000514999,Saturday,9am-2pm,,Yes,No,No
2017,Rockefeller Center Greenmarket,Manhattan,Rockefeller Plaza between W. 50th St. & W. 51st St,105,-73.9784518322999,40.7590724581,"Wednesday, Thursday & Friday",8am-5pm,,Yes,No,No
2017,Saratoga Youth Market,Brooklyn,Saratoga Ave & Fulton St,303,-73.9163009122,40.6785841411,Saturday,10am-2pm,,Yes,No,Yes
2017,South Bronx Farmers' Market,Bronx,138th St bet Willis & Alexander Aves,201,-73.9251449498,40.8100610549999,Wednesday & Saturday,10am-4pm,,Yes,No,Yes
2017,South Williamsburg Greenmarket,Brooklyn,Taylor St. and Lee Ave.,301,-73.9613650639,40.707005483,Thursday,8am - 4pm,,Yes,No,Yes
2017,St. George Greenmarket,Staten Island,Hyatt St. & St. Mark's Place,501,-74.077292,40.641607,Saturday,8am-2pm,,Yes,Yes,No
2017,St. Mark's Church Greenmarket,Manhattan,E 10th St & 2nd Ave,103,-73.9868103634999,40.7297844858,Tuesday,8am-6pm,,Yes,No,No
2017,Staten Island Ferry Whitehall Terminal Greenmarket,Manhattan,4 South St. (inside terminal),101,-74.0118669677,40.7016425926999,Tuesday & Friday,8am-7pm,,Yes,Yes,No
2017,Staten Island Mall Greenmarket,Staten Island,Marsh Avenue & Ring Road,502,-74.159757,40.583867,Saturday,8am-3pm,,Yes,No,No
2017,Stuyvesant Town Greenmarket,Manhattan,"14th St. Loop & Ave. A (in the Oval), 10009",103,-73.9803409068999,40.7304505393,Sunday,9:30am-4pm,,Yes,No,No
2017,Sugar Hill Greenmarket,Manhattan,W 155th St. and St. Nicholas Ave.,109,-73.9413680213999,40.8309001187,Saturday,8am-4pm,,Yes,No,No
2017,Sunnyside Greenmarket,Queens,Skillman Ave. between 42th St. & 43rd St.,402,-73.9207985089,40.7468989934,Saturday,8am-2pm,,Yes,Yes,No
2017,Sunset Park Greenmarket,Brooklyn,59 St. & 4 Ave.,307,-74.0184320941999,40.6408449272,Saturday,8am - 3pm,,Yes,No,Yes
2017,Taqwa Community Farmers' Market,Bronx,90 West 164th St bet Ogden & Nelson Aves Ogden Aves,204,-73.9293869587999,40.8329244943,Saturday,10am-4pm,,Yes,No,No
2017,Tompkins Square Greenmarket,Manhattan,E. 7th St. & Ave. A,103,-73.9835351597999,40.7260621742,Sunday,9am-6pm,,Yes,Yes,No
2017,Tribeca Greenmarket,Manhattan,Greenwich & Chambers Sts,101,-74.0109677454999,40.7163106993999,Wednesday & Saturday,8am-3pm,,Yes,No,No
2017,Tucker Square Greenmarket,Manhattan,W. 66th St. and Columbus Ave,107,-73.9815737691999,40.7736091515999,Thursday & Saturday,8am-5pm,,Yes,Yes,No
2017,Union Square Greenmarket,Manhattan,"E. 17th St. & Broadway, 10003",105,-73.9903307676,40.7371407780999,"Monday, Wednesday, Friday & Saturday",8am-6pm,,Yes,Yes,No
2017,Urban Oasis Farmers' Market,Brooklyn,Clarkson & Troy Aves,309,-73.9366848278999,40.6562491753999,Wednesday,2pm-5:30pm,,Yes,No,No
2017,Water Street Greenmarket,Manhattan,Water Street and Coenties Slip,101,-74.0103488668,40.7032758753,Thursday,8am-6pm,,Yes,No,No
2017,Woodhull Hospital Youthmarket,Brooklyn,Marcus Garvey Blvd and Broadway,301,-73.94124,40.700254,Wednesday,8am-3pm,,Yes,No,No
2016,125th Street FreshConnect Farmers' Market,Manhattan,125th St & Adam Clayton Powell Jr Blvd,110,-73.94832667,40.80898137,Tuesday,10am-7pm,,Yes,No,Yes
2016,175th Street Greenmarket,Manhattan,175th St bet Wadsworth Ave & Broadway,112,-73.93781267,40.84595574,Thursday,8am-5pm,,Yes,No,Yes
2016,57th Street Greenmarket,Manhattan,57th St & 9th Ave,104,-73.98571616,40.76792538,Wednesday & Saturday,8am-5pm,,Yes,No,No
2016,79th Street Greenmarket,Manhattan,Columbus Ave bet 78th & 81st Sts,107,-73.97454056,40.78325007,Sunday,9am-5pm,,Yes,Yes,No
2016,82nd Street Greenmarket,Manhattan,82nd St bet 1st and York Aves,108,-73.94895357,40.77344836,Saturday,9am-2:30pm,,Yes,Yes,No
2016,92nd Street Greenmarket,Manhattan,92nd St & 1st Ave,108,-73.94613107,40.78132447,Sunday,9am-4pm,,Yes,No,No
2016,97th Street Greenmarket,Manhattan,97th St bet Columbus & Amsterdam Aves,107,-73.96987361,40.79474389,Friday,8am-2pm,,Yes,Yes,Yes
2016,Abingdon Square Greenmarket,Manhattan,12th St & 8th Ave,102,-74.0048296,40.73755554,Saturday,8am-2pm,,Yes,Yes,No
2016,Agape's Bounty,Brooklyn,8712 Glenwood Rd bet 87th & 88th St,318,-73.90965758,40.64041841,Saturday,8am-2pm,,Yes,No,No
2016,Astoria Greenmarket,Queens,14th St bet 31st Ave & 31st Rd,401,-73.93202594,40.76826578,Wednesday,8am-3pm,,Yes,No,No
2016,Bartel-Pritchard Square Greenmarket,Brooklyn,Prospect Park W at 15th St,306,-73.98020639,40.66096396,Wednesday & Sunday,"Wed: 8am-3pm
Sun: 9am-3pm",,Yes,Yes,No
2016,Bay Ridge Greenmarket,Brooklyn,3rd Ave & 95th St,310,-74.03358994,40.61728571,Saturday,8am-3pm,,Yes,No,No
2016,Bensonhurst Greenmarket,Brooklyn,18th Ave bet 81st & 82nd Sts,311,-73.99975579,40.60966683,Sunday,9am-4pm,,Yes,No,No
2016,Bissel Gardens Farmers' Market,Bronx,Baychester Ave & 241st St,212,-73.84693885,40.90152793,Wednesday & Saturday,9am-5pm,,Yes,No,No
2016,Boro Park Greenmarket,Brooklyn,14th Ave bet 49th & 50th Sts,312,-73.98991701,40.63370403,Thursday,8am-3pm,,Yes,No,No
2016,Bowling Green Greenmarket,Manhattan,Broadway & Battery Pl,101,-74.01429119,40.70455726,Tuesday & Thursday,8am-5pm,,Yes,Yes,No
2016,Broadway French Market,Manhattan,Broadway bet 35th & 36th Sts,105,-73.98774302,40.75099661,"Wednesday, Thursday & Friday",11am-6pm,,No,No,No
2016,Bronx Borough Hall Greenmarket,Bronx,Grand Concourse bet 161st & 162nd Sts,204,-73.92223437,40.82772964,Tuesday,8am-4pm,,Yes,No,Yes
2016,Brooklyn Borough Hall Greenmarket,Brooklyn,Court & Montague Sts,302,-73.99045606,40.69372964,"Tuesday, Thursday & Saturday",8am-6pm,,Yes,Yes,No
2016,Brownsville Pitkin Avenue Youthmarket,Brooklyn,Pitkin Ave & Thomas Boyland St,316,-73.91355493,40.66927183,Saturday,10am-3pm,,Yes,No,No
2016,Brownsville Rockaway Youthmarket,Brooklyn,Rockaway & Livonia Aves,316,-73.90892112,40.66256275,Friday,12pm-5pm,,Yes,No,No
2016,Bushwick Farmers' Market at Maria Hernandez Park,Brooklyn,Knickerbocker Ave & Starr St,304,-73.9253916,40.70281849,Saturday,9am-4pm,,Yes,No,Yes
2016,Bushwick Farmers' Market on Broadway,Brooklyn,Halsey St & Broadway,303,-73.91550225,40.68576938,Thursday,2pm-7pm,,Yes,No,No
2016,Carroll Gardens Greenmarket,Brooklyn,Carroll St bet Court & Smith Sts,306,-73.99465464,40.68054952,Sunday,8am-3pm,,Yes,Yes,No
2016,Chelsea's Down to Earth Farmers' Market,Manhattan,23rd Street between 8th and 9th Aves,104,-73.99848932,40.74530132,Saturday,9am-5pm,,Yes,No,No
2016,Chenchita's Community Garden,Manhattan,112th St & Madison Ave,111,-73.94670311,40.79745827,Saturday,9am-3pm,,Yes,No,No
2016,City Hall Greenmarket,Manhattan,Broadway & Chambers St,101,-74.00631047,40.71417288,Tuesday & Friday,8am-4pm,,Yes,No,No
2016,Columbia University Greenmarket,Manhattan,Broadway bet 114th & 116th Sts,109,-73.96390007,40.80801018,Thursday & Sunday,8am-5pm,,Yes,Yes,No
2016,Corona Greenmarket,Queens,Roosevelt Ave & 103rd St,404,-73.86272726,40.74987737,Friday,8am-3pm,,Yes,No,Yes
2016,Cortelyou Greenmarket,Brooklyn,Cortelyou Rd bet Argyle & Rugby Rds,314,-73.9653021,40.64083294,Sunday,8am-3pm,,Yes,Yes,No
2016,Culinary Kids Farm Rockaway,Queens,444 Beach 58th St & Beach Channel Dr,409,-73.78807882,40.59450005,Saturday & Sunday,10am-4pm,,Yes,No,No
2016,Culinary Kids Farmers' Market (July - Sept only),Queens,30-15 Seagirt Blvd,414,-73.76321033,40.59596389,Saturday,10am-3pm,,Yes,No,No
2016,Cypress Hills Youthmarket,Brooklyn,Fulton & Richmond Sts,305,-73.87786931,40.68204661,Friday,11am-6pm,,Yes,No,Yes
2016,Dag Hammarskjold Plaza Greenmarket,Manhattan,47th St & 2nd Ave,106,-73.96988887,40.75300739,Wednesday,8am-4pm,,Yes,Yes,No
2016,Ditmars Park Youthmarket,Queens,Steinway St bet Ditmars Blvd & 23rd Ave,401,-73.90606247,40.77286145,Saturday,9am-4pm,,Yes,No,No
2016,DUMBO Down to Earth Farmers' Market,Brooklyn,Pearl & Water Sts,302,-73.98759106,40.70313843,Wednesday,12pm-7pm,,Yes,No,No
2016,East New York Farm Stand,Brooklyn,New Lots Ave bet Alabama & Georgia Aves,305,-73.89469308,40.6611343,Wednesday,3:30pm-6:30pm,,Yes,No,No
2016,East New York Farmers' Market,Brooklyn,Schenck Ave bet New Lots & Livonia Aves,305,-73.8866906,40.6658587,Saturday,9am-3pm,,Yes,No,Yes
2016,Edible Schoolyard NYC's Farm Stand at PS 216 (Sept-Nov only),Brooklyn,Avenue X & East 1st St,315,-73.96929957,40.5906565,Friday,1:45pm-2:45pm,,Yes,No,No
2016,El Barrio Youth Marqueta,Manhattan,116th St & Park Ave,111,-73.94323426,40.7993148,Thursday & Saturday,11am-5pm,,Yes,No,No
2016,Elmhurst Hospital Greenmarket,Queens,41st Ave bet 80th & 81st Sts,404,-73.88456233,40.74589948,Tuesday,8am-4pm,,Yes,No,No
2016,Far Rockaway Youth Market,Queens,Beach 45th St & Beach Channel Dr,414,-73.77655262,40.59562006,Saturday,10am-2pm,,Yes,No,No
2016,Flatbush Junction Youthmarket,Brooklyn,Nostrand & Flatbush Aves by subway entrance,314,-73.94769921,40.63289384,Saturday,8:30am-3pm,,Yes,No,No
2016,Forest Hills Greenmarket,Queens,Queens Blvd & 70th Ave,406,-73.84638618,40.72188853,Sunday,8am-3pm,,Yes,Yes,No
2016,Fort Greene Park Greenmarket,Brooklyn,Washington Park bet DeKalb & Willoughby Aves,302,-73.97354058,40.69171508,Saturday,8am-4pm,,Yes,Yes,Yes
2016,Fort Washington Greenmarket,Manhattan,168th St & Ft. Washington Ave,112,-73.94227971,40.84216213,Tuesday,8am-4pm,,Yes,No,No
2016,Friends of Van Cortlandt Park Amalgamated Housing Youth Farmstand,Bronx,Orloff Ave & Gale Pl,208,-73.89010772,40.88268166,Wednesday,2pm-7pm,,Yes,No,No
2016,Gouverneur Health Youthmarket,Manhattan,Madison St bet Clinton & Jefferson Sts,103,-73.98692913,40.71291247,Thursday,8:30am-3pm,,Yes,No,No
2016,Graham Avenue Farmers' Market,Brooklyn,Cook St & Graham Ave,301,-73.94238272,40.7023534,Saturday,8am-5pm,,Yes,No,Yes
2016,Grand Army Plaza Greenmarket,Brooklyn,Prospect Park W & Flatbush Ave,355,-73.9701927,40.67242371,Saturday,8am-4pm,,Yes,Yes,No
2016,Grass Roots Farmers' Market,Manhattan,145th St bet Edgecombe & Bradhurst Aves,109,-73.94292478,40.82326784,Tuesday,9am-4pm,,Yes,No,Yes
2016,Greenpoint McCarren Park Greenmarket,Brooklyn,Union Ave bet Driggs Ave & N 12th St,301,-73.95247994,40.71922733,Saturday,8am-3pm,,Yes,Yes,No
2016,Hamilton Heights Green Youth Market,Manhattan,Amsterdam between 143rd & 144th Sts,109,-73.94855352,40.82394844,Wednesday,11am-5pm,,Yes,No,No
2016,Harvest Home Cityline Farmers' Market,Brooklyn,Drew St bet 101 & Liberty Aves,305,-73.86335192,40.67935962,Saturday,8am-4pm,,Yes,No,No
2016,Harvest Home Clinton Hill Farmers' Market,Brooklyn,Lafayette bet Waverly & Washington Aves,302,-73.96582192,40.68821896,Tuesday,8am-4pm,,Yes,No,No
2016,Harvest Home Coney Island Hospital Farmers' Market,Brooklyn,Ocean Pkwy bet Ave Z & Shore Pkwy,313,-73.96616917,40.58656038,Wednesday & Friday,8am-4pm,,Yes,No,No
2016,Harvest Home Co-op City Farmers' Market,Bronx,Asch Loop & Aldrich St.,210,-73.82615613,40.87278628,Wednesday,8am-4pm,,Yes,No,No
2016,Harvest Home East Harlem Farmers' Market,Manhattan,104th St & 3rd Ave,111,-73.9456363,40.79026109,Thursday,8am-4pm,,Yes,No,No
2016,Harvest Home East River Farmers' market,Manhattan,1st Ave bet 108th & 109th Sts,111,-73.93913168,40.79091383,Sunday,9am-4pm,,Yes,No,No
2016,Harvest Home Harlem Hospital Farmers' Market,Manhattan,506 Lenox Ave between 135th & 137th Sts,110,-73.93997471,40.81543807,Friday,8am-6pm,,Yes,Yes,No
2016,Harvest Home Hunts Point Market,Bronx,E 163rd St & Hunts Point Ave,210,-73.89161474,40.82099409,Wednesday,8am-4pm,,Yes,No,No
2016,Harvest Home Jacobi Hospital Farmers' Market,Bronx,1400 Pelham Pkwy at Eastchester Rd,211,-73.84708009,40.8574346,Tuesday & Friday,8am-4pm,,Yes,No,No
2016,Harvest Home Kings County Hospital Farmers' Market,Brooklyn,Clarkson Ave bet E 37th and E 38th Sts,317,-73.94335635,40.65583545,Wednesday,8am-4pm,,Yes,No,No
2016,Harvest Home Lenox Ave Farmers' Market,Manhattan,Lenox Ave bet 117th & 118th Sts,110,-73.94897343,40.80309427,Saturday,8am-5pm,,Yes,No,No
2016,Harvest Home Marcy Park Farmers' Market,Brooklyn,Myrtle & Marcy Aves,302,-73.94920807,40.69538491,Thursday,8am-4pm,,Yes,No,No
2016,Harvest Home Metropolitan Farmers' Market,Manhattan,99th St & 3rd Ave,111,-73.94792473,40.78712766,Friday,8am-4pm,,Yes,No,No
2016,Harvest Home Mt. Eden Farmers' Market,Bronx,Mt. Eden & Morris Aves,204,-73.9095888,40.84276419,Tuesday & Thursday,8am-4pm,,Yes,No,No
2016,Harvest Home North Central Bronx Farmers' Market,Bronx,Mosholu Pkwy & Jerome Ave,207,-73.88567667,40.87887971,Wednesday,8am-4pm,,Yes,No,No
2016,Harvest Home Rochdale Mall Farmers' Market,Queens,Baisley Blvd bet Guy R Brewer & Bedell St,412,-73.77948046,40.67837307,Saturday,8am-4pm,,Yes,No,No
2016,Harvest Home Soundview Farmers' Market,Bronx,Morrison Ave & Harrod Pl,209,-73.87443772,40.82905437,Saturday,8am-4pm,,Yes,No,No
2016,Harvest Home St. Mary's Park Market,Bronx,149th St & St. Ann's Ave,201,-73.91295475,40.81427663,Thursday,8am-4pm,,Yes,No,No
2016,Harvest Home Sunday Farmers' Market,Bronx,"Bronx Museum, E 165th St & Grand Concourse",204,-73.92046361,40.83092328,Sunday,8am-4pm,,Yes,No,No
2016,Harvest Home West Harlem Farmers' Market,Manhattan,Broadway bet 137th & 138th Sts,109,-73.95413402,40.82138997,Tuesday,8am-4pm,,Yes,No,No
2016,Hattie Carthan After Church Farmers' Market,Brooklyn,49 Van Buren St bet Tompkins & Throop Aves,303,-73.94355807,40.6900437,Sunday,1pm-6pm,,Yes,No,No
2016,Hattie Carthan Community Farmers' Market,Brooklyn,Marcy Ave & Clifton Pl,303,-73.94804063,40.68951881,Saturday,9am-3pm,,Yes,No,No
2016,High School for Public Service Youth Farm Farmers' Market,Brooklyn,600 Kingston Ave bet Rutland Rd & Winthrop St,309,-73.94245989,40.65890092,Wednesday,2:30pm-6:30pm,,Yes,No,No
2016,Inwood Park Greenmarket,Manhattan,Isham St bet Seaman Ave & Cooper St,112,-73.92032044,40.86900872,Saturday,8am-3pm,,Yes,Yes,No
2016,Isabahlia Farm Stand,Brooklyn,Rockaway & Sutter Aves,316,-73.91009357,40.66716393,Friday,12pm-5pm,,Yes,No,Yes
2016,Isabahlia Farm Stand Winter Market (Nov-Dec only),Brooklyn,"New Lots Ave & Sackman St, inside greenhouse",316,-73.90188848,40.65792927,Saturday,8am-1pm,,Yes,No,No
2016,Isabahlia Farmers' Market,Brooklyn,Livonia Ave bet Powell & Junius Sts,316,-73.90145111,40.66366549,Saturday,8am-4pm,,Yes,No,Yes
2016,Jackson Heights Greenmarket,Queens,34th Ave & 78th St,403,-73.88875792,40.75334737,Sunday,8am-3pm,,Yes,Yes,Yes
2016,Jamaica's Down to Earth Farmers' Market - Friday market,Queens,Parsons Blvd bet Jamaica and Archer Aves,412,-73.79992225,40.70248213,Friday,8:30am-4pm,,Yes,No,No
2016,Jamaica's Down to Earth Farmers' Market - Saturday market,Queens,160th St & Jamaica Ave,412,-73.7991502,40.70375985,Saturday,8:30am-4pm,,Yes,No,No
2016,Kensington Youthmarket,Brooklyn,Ft. Hamilton Pkwy bet E 4th & E 5th Sts,312,-73.97660258,40.64917445,Saturday,8am-4pm,,Yes,No,No
2016,Kingsbridge-Riverdale Farmers' Market,Bronx,231st St at Kingsbridge Ave,208,-73.90657675,40.87981525,Sunday,9am-5pm,,Yes,No,No
2016,La Familia Verde Farmers' Market,Bronx,E Tremont Ave bet LaFontaine & Arthur Aves,206,-73.8943382,40.84649501,Tuesday,8am-2pm,,Yes,No,Yes
2016,"Learn It, Grow It, Eat It Youthmarket",Bronx,McKinley Sq at 169th St & Boston Rd,203,-73.90016595,40.83115177,Wednesday,10:00am-3pm,,Yes,No,No
2016,Lincoln Hospital Greenmarket,Bronx,149th St bet Park & Morris Aves,201,-73.92275947,40.81739612,Tuesdays & Friday,8am-3pm,,Yes,No,No
2016,LIVE Market,Brooklyn,"Paerdegat Park, E 40th St bet Foster Ave & Farragut Rd",317,-73.93873318,40.63920792,Sunday,9am-3pm,,Yes,No,No
2016,Lower East Side Youthmarket,Manhattan,Grand Ave bet Pitt & Willet Sts,103,-73.98425929,40.71521773,Thursday,8am-4pm,,Yes,No,No
2016,Malcolm X Blvd Farmers' Market,Brooklyn,Malcolm X Blvd bet Marion & Chauncey Sts,303,-73.92857127,40.68051375,Saturday,8am-3pm,,Yes,No,No
2016,Marcy Plaza Community Farmers' Market,Brooklyn,Fulton St & Marcy Ave,303,-73.9459251,40.68013369,Wednesday,11am-6pm,,Yes,No,Yes
2016,McGolrick Park's Down to Earth Farmers' Market,Brooklyn,"Russel St & Nassau Ave, center of park",301,-73.94449844,40.72562454,Sunday,10am-4pm,,Yes,No,No
2016,Morningside Park's Down to Earth Farmers' Market,Manhattan,110th St & Manhattan Ave,107,-73.95964893,40.80116343,Saturday,9am-5pm,,Yes,No,No
2016,Mott Haven Farmers' Market,Bronx,"139th St & St. Ann's Ave, at Padre Plaza Success Garden",201,-73.91701657,40.80751388,Tuesday,10am- 4pm,,Yes,No,No
2016,Mount Sinai Hospital Greenmarket,Manhattan,99th St & Madison Ave,111,-73.95274419,40.78917731,Wednesday,8am-5pm,,Yes,No,No
2016,New York Botanical Gardens Greenmarket,Bronx,Southern Blvd bet Mosholu Pkwy & Bedford Park Blvd,207,-73.87909687,40.86804793,Wednesday,9am-3pm,,Yes,No,No
2016,Norwood Youthmarket,Bronx,E Gun Hill Rd & Dekalb Ave,207,-73.88045976,40.88222844,Thursday,12pm-7pm,,Yes,No,No
2016,Park Slope's Down to Earth Farmers' Market,Brooklyn,5th Ave & 4th St,306,-73.98378638,40.67220165,Wednesday & Sunday,"Wednesday: 3-7pm
Sunday: 10am-5pm",,Yes,Yes,No
2016,Parkchester Greenmarket,Bronx,Westchester Ave & White Plains Rd,209,-73.86254119,40.83305633,Friday,8am-4pm,,Yes,No,Yes
2016,Parkside Plaza Greenmarket,Brooklyn,Parkside & Ocean Aves,314,-73.96188178,40.65489064,Sunday,8am-4pm,,Yes,No,Yes
2016,Pitkin Verde Farmers' Market,Brooklyn,2094 Pitkin Ave at Pennsylvania Ave,305,-73.89524914,40.67198493,Tuesday,9am-5pm,,Yes,No,No
2016,Poe Park Greenmarket,Bronx,192nd St bet Grand Concourse & Valentine Ave,207,-73.89579595,40.86422438,Tuesday,8am-3pm,,Yes,No,Yes
2016,Pomonok Community-Run Farmers' Market,Queens,67-09 Kissena Blvd,408,-73.81466206,40.73504052,Wednesday,9am-6pm,,Yes,No,No
2016,Project EATS Brooklyn Museum Farm Market,Brooklyn,200 Eastern Parkway,303,-73.96337171,40.67190876,Thursday,10am-4pm,,Yes,No,No
2016,Project EATS Frederick Douglas Houses Farmers' Market,Manhattan,100th St bet Amsterdam and Columbus Aves,107,-73.96798349,40.79735361,Saturday,10am-4pm,,Yes,No,No
2016,Project EATS Marcus Garvey Village Farm Market,Brooklyn,300 Chester St at Dumont Ave,316,-73.91038554,40.66448525,Tuesday,10am-4pm,,Yes,No,No
2016,Project EATS Montefiore Farmstand,Bronx,3011 Boston Rd,212,-73.8572479,40.86976859,Wednesday,2pm-6pm,,Yes,No,No
2016,Project Harmony People's Market,Manhattan,122nd St bet 7th and 8th Aves,110,-73.95258616,40.80824762,Thursday,1pm-7pm,,Yes,No,No
2016,PS 11 Farm Market,Manhattan,21st St bet 8th and 9th Aves,104,-74.00226784,40.74521622,Wednesday,8am-10am,,Yes,No,No
2016,PS 7 Farm Stand,Manhattan,"119th St & Lexington Ave, in schoolyard",111,-73.94020642,40.80056486,Wednesday,2:15pm-3:30pm,,Yes,No,No
2016,Queens Botanical Garden's Down to Earth Farmers' Market,Queens,Dahlia Ave at Main St,407,-73.82636341,40.75186765,Friday,8:30am-4pm,,Yes,No,No
2016,Queens Hospital Center Farmers' Market,Queens,"82-68 164th St, in front of Ambulatory Care Pavilion",408,-73.8036028,40.71723366,Thursday,8am-5pm,,Yes,No,No
2016,Queens Hospital Center Farmers' Market II,Queens,"114-02 Guy R Brewer Blvd., Jamaica",412,-73.78567342,40.68876005,Thursday,8am-4pm,,Yes,No,No
2016,Red Hook Farmers' Market,Brooklyn,580 Columbia St,306,-74.01100736,40.6722352,Saturday,8am-3pm,,Yes,No,No
2016,Ridgewood Youthmarket,Queens,Cypress Ave bet Myrtle & Putnam Aves,405,-73.90661902,40.70037567,Saturday,8am-4pm,,Yes,No,No
2016,Riverdale Y Sunday Farmers' Market,Bronx,"MS/HS 141, Independence Ave bet 236th & 237th Sts",208,-73.91310735,40.8883234,Sunday,9am-2pm,,No,No,No
2016,Riverdale Youthmarket - ends in October,Bronx,256th St & Mosholu Ave,208,-73.90311352,40.90387505,Thursday,2pm-7pm,,Yes,No,No
2016,Rockaway Beach Youthmarket,Queens,Beach 58th St & Beach Channel Dr,414,-73.78807882,40.59450005,Saturday,9am-3pm,,Yes,No,No
2016,Rockefeller Center Greenmarket,Manhattan,Rockefeller Plaza at 50th St,105,-73.97845183,40.75907246,"Wednesday, Thursday & Friday",8am-5pm,,No,No,No
2016,Saratoga Youth Market,Brooklyn,Saratoga Ave & Fulton St,303,-73.91630091,40.67858414,Saturday,10am-2pm,,Yes,No,No
2016,Skyline Youth Farmers' Market,Staten Island,Clyde Pl bet Prospect & Harvard Aves,501,-74.08953,40.639903,Saturday,9am-12pm,,No,No,No
2016,Snug Harbor Farmers' Market,Staten Island,1000 Richmond Terrace,501,-74.101258,40.642627,Friday,3pm-5pm,,No,No,No
2016,Socrates Sculpture Park Greenmarket,Queens,"Vernon Blvd & Broadway, inside park",402,-73.93618537,40.7677,Saturday,8am-4pm,,Yes,No,No
2016,SoHA Square Farmers' Market,Manhattan,117th St & St Nicholas Ave,110,-73.95481703,40.80520462,Saturday & Sunday,9am-4pm,,Yes,No,No
2016,South Bronx Farmers' Market,Bronx,138th St bet Willis & Alexander Aves,208,-73.92514495,40.81006105,Saturday,10am-4pm,,Yes,No,Yes
